time,soma,dend,iampar,inmdar
2050.28,-81.5786,-79.6357,-0.00039845,-0
2050.38,-81.5785,-79.6357,-0.000387325,-0
2050.48,-81.5784,-79.6357,-0.000376509,-0
2050.58,-81.5783,-79.6357,-0.000365994,-0
2050.68,-81.5782,-79.6357,-0.000355771,-0
2050.78,-81.5781,-79.6357,-0.000345833,-0
2050.88,-81.5779,-79.6357,-0.000336171,-0
2050.98,-81.5778,-79.6357,-0.000326777,-0
2051.08,-81.5777,-79.6357,-0.000317645,-0
2051.18,-81.5776,-79.6357,-0.000308766,-0
2051.28,-81.5775,-79.6357,-0.000300135,-0
2051.38,-81.5774,-79.6357,-0.000291744,-0
2051.48,-81.5773,-79.6357,-0.000283586,-0
2051.58,-81.5772,-79.6357,-0.000275656,-0
2051.68,-81.5771,-79.6357,-0.000267946,-0
2051.78,-81.577,-79.6357,-0.000260451,-0
2051.88,-81.5769,-79.6357,-0.000253165,-0
2051.98,-81.5768,-79.6357,-0.000246081,-0
2052.08,-81.5767,-79.6357,-0.000239195,-0
2052.18,-81.5766,-79.6357,-0.000232501,-0
2052.28,-81.5765,-79.6357,-0.000225993,-0
2052.38,-81.5765,-79.6357,-0.000219667,-0
2052.48,-81.5764,-79.6357,-0.000213517,-0
2052.58,-81.5763,-79.6357,-0.000207538,-0
2052.68,-81.5762,-79.6357,-0.000201726,-0
2052.78,-81.5761,-79.6357,-0.000196076,-0
2052.88,-81.576,-79.6357,-0.000190584,-0
2052.98,-81.5759,-79.6357,-0.000185244,-0
2053.08,-81.5759,-79.6357,-0.000180054,-0
2053.18,-81.5758,-79.6357,-0.000175009,-0
2053.28,-81.5757,-79.6357,-0.000170104,-0
2053.38,-81.5756,-79.6357,-0.000165336,-0
2053.48,-81.5755,-79.6357,-0.000160701,-0
2053.58,-81.5755,-79.6357,-0.000156196,-0
2053.68,-81.5754,-79.6357,-0.000151816,-0
2053.78,-81.5753,-79.6357,-0.000147559,-0
2053.88,-81.5752,-79.6357,-0.000143421,-0
2053.98,-81.5752,-79.6357,-0.000139398,-0
2054.08,-81.5751,-79.6357,-0.000135488,-0
2054.18,-81.575,-79.6357,-0.000131686,-0
2054.28,-81.5749,-79.6357,-0.000127991,-0
2054.38,-81.5749,-79.6357,-0.0001244,-0
2054.48,-81.5748,-79.6357,-0.000120908,-0
2054.58,-81.5747,-79.6357,-0.000117515,-0
2054.68,-81.5747,-79.6357,-0.000114216,-0
2054.78,-81.5746,-79.6357,-0.000111009,-0
2054.88,-81.5745,-79.6357,-0.000107892,-0
2054.98,-81.5745,-79.6357,-0.000104862,-0
2055.08,-81.5744,-79.6357,-0.000101917,-0
2055.18,-81.5743,-79.6357,-9.90545e-05,-0
2055.28,-81.5743,-79.6357,-9.62719e-05,-0
2055.38,-81.5742,-79.6357,-9.35671e-05,-0
2055.48,-81.5742,-79.6357,-9.09381e-05,-0
2055.58,-81.5741,-79.6357,-8.83827e-05,-0
2055.68,-81.574,-79.6357,-8.58988e-05,-0
2055.78,-81.574,-79.6357,-8.34844e-05,-0
2055.88,-81.5739,-79.6357,-8.11376e-05,-0
2055.98,-81.5739,-79.6357,-7.88565e-05,-0
2056.08,-81.5738,-79.6357,-7.66394e-05,-0
2056.18,-81.5737,-79.6357,-7.44843e-05,-0
2056.28,-81.5737,-79.6357,-7.23896e-05,-0
2056.38,-81.5736,-79.6357,-7.03536e-05,-0
2056.48,-81.5736,-79.6357,-6.83746e-05,-0
2056.58,-81.5735,-79.6357,-6.64511e-05,-0
2056.68,-81.5735,-79.6357,-6.45815e-05,-0
2056.78,-81.5734,-79.6357,-6.27643e-05,-0
2056.88,-81.5734,-79.6357,-6.0998e-05,-0
2056.98,-81.5733,-79.6357,-5.92813e-05,-0
2057.08,-81.5733,-79.6357,-5.76127e-05,-0
2057.18,-81.5732,-79.6357,-5.59909e-05,-0
2057.28,-81.5732,-79.6357,-5.44146e-05,-0
2057.38,-81.5731,-79.6357,-5.28825e-05,-0
2057.48,-81.5731,-79.6357,-5.13934e-05,-0
2057.58,-81.573,-79.6357,-4.99461e-05,-0
2057.68,-81.573,-79.6357,-4.85393e-05,-0
2057.78,-81.5729,-79.6357,-4.71721e-05,-0
2057.88,-81.5729,-79.6357,-4.58432e-05,-0
2057.98,-81.5728,-79.6357,-4.45517e-05,-0
2058.08,-81.5728,-79.6357,-4.32964e-05,-0
2058.18,-81.5727,-79.6357,-4.20763e-05,-0
2058.28,-81.5727,-79.6357,-4.08905e-05,-0
2058.38,-81.5727,-79.6357,-3.9738e-05,-0
2058.48,-81.5726,-79.6357,-3.86179e-05,-0
2058.58,-81.5726,-79.6357,-3.75292e-05,-0
2058.68,-81.5725,-79.6357,-3.64711e-05,-0
2058.78,-81.5725,-79.6357,-3.54428e-05,-0
2058.88,-81.5724,-79.6357,-3.44433e-05,-0
2058.98,-81.5724,-79.6357,-3.3472e-05,-0
2059.08,-81.5724,-79.6357,-3.25279e-05,-0
2059.18,-81.5723,-79.6358,-3.16104e-05,-0
2059.28,-81.5723,-79.6358,-3.07186e-05,-0
2059.38,-81.5722,-79.6358,-2.9852e-05,-0
2059.48,-81.5722,-79.6358,-2.90097e-05,-0
2059.58,-81.5722,-79.6358,-2.8191e-05,-0
2059.68,-81.5721,-79.6358,-2.73955e-05,-0
2059.78,-81.5721,-79.6358,-2.66222e-05,-0
2059.88,-81.5721,-79.6358,-2.58708e-05,-0
2059.98,-81.572,-79.6358,-2.51405e-05,-0
2060.08,-81.572,-79.6358,-2.44307e-05,-0
2060.18,-81.5719,-79.6358,-2.37409e-05,-0
2060.28,-81.5719,-79.6358,-2.30705e-05,-0
2060.38,-81.5719,-79.6358,-2.2419e-05,-0
2060.48,-81.5718,-79.6358,-2.17858e-05,-0
2060.58,-81.5718,-79.6358,-2.11705e-05,-0
2060.68,-81.5718,-79.6358,-2.05724e-05,-0
2060.78,-81.5717,-79.6358,-1.99912e-05,-0
2060.88,-81.5717,-79.6358,-1.94264e-05,-0
2060.98,-81.5717,-79.6358,-1.88775e-05,-0
2061.08,-81.5716,-79.6358,-1.83441e-05,-0
2061.18,-81.5716,-79.6358,-1.78256e-05,-0
2061.28,-81.5716,-79.6358,-1.73218e-05,-0
2061.38,-81.5715,-79.6358,-1.68322e-05,-0
2061.48,-81.5715,-79.6358,-1.63564e-05,-0
2061.58,-81.5715,-79.6358,-1.58939e-05,-0
2061.68,-81.5714,-79.6358,-1.54445e-05,-0
2061.78,-81.5714,-79.6358,-1.50078e-05,-0
2061.88,-81.5714,-79.6358,-1.45834e-05,-0
2061.98,-81.5714,-79.6358,-1.4171e-05,-0
2062.08,-81.5713,-79.6358,-1.37701e-05,-0
2062.18,-81.5713,-79.6358,-1.33806e-05,-0
2062.28,-81.5713,-79.6358,-1.30021e-05,-0
2062.38,-81.5712,-79.6358,-1.26342e-05,-0
2062.48,-81.5712,-79.6358,-1.22768e-05,-0
2062.58,-81.5712,-79.6358,-1.19294e-05,-0
2062.68,-81.5712,-79.6358,-1.15918e-05,-0
2062.78,-81.5711,-79.6358,-1.12637e-05,-0
2062.88,-81.5711,-79.6358,-1.09449e-05,-0
2062.98,-81.5711,-79.6358,-1.06351e-05,-0
2063.08,-81.5711,-79.6358,-1.0334e-05,-0
2063.18,-81.571,-79.6358,-1.00414e-05,-0
2063.28,-81.571,-79.6358,-9.75712e-06,-0
2063.38,-81.571,-79.6358,-9.48084e-06,-0
2063.48,-81.5709,-79.6358,-9.21235e-06,-0
2063.58,-81.5709,-79.6358,-8.95144e-06,-0
2063.68,-81.5709,-79.6358,-8.6979e-06,-0
2063.78,-81.5709,-79.6358,-8.45152e-06,-0
2063.88,-81.5709,-79.6358,-8.21211e-06,-0
2063.98,-81.5708,-79.6358,-7.97945e-06,-0
2064.08,-81.5708,-79.6358,-7.75336e-06,-0
2064.18,-81.5708,-79.6358,-7.53367e-06,-0
2064.28,-81.5708,-79.6358,-7.32018e-06,-0
2064.38,-81.5707,-79.6358,-7.11272e-06,-0
2064.48,-81.5707,-79.6358,-6.91113e-06,-0
2064.58,-81.5707,-79.6358,-6.71523e-06,-0
2064.68,-81.5707,-79.6358,-6.52487e-06,-0
2064.78,-81.5706,-79.6358,-6.33989e-06,-0
2064.88,-81.5706,-79.6358,-6.16014e-06,-0
2064.98,-81.5706,-79.6358,-5.98548e-06,-0
2065.08,-81.5706,-79.6358,-5.81575e-06,-0
2065.18,-81.5706,-79.6358,-5.65082e-06,-0
2065.28,-81.5705,-79.6358,-5.49056e-06,-0
2065.38,-81.5705,-79.6358,-5.33482e-06,-0
2065.48,-81.5705,-79.6358,-5.18347e-06,-0
2065.58,-81.5705,-79.6358,-5.03639e-06,-0
2065.68,-81.5705,-79.6358,-4.89347e-06,-0
2065.78,-81.5704,-79.6358,-4.75459e-06,-0
2065.88,-81.5704,-79.6358,-4.61964e-06,-0
2065.98,-81.5704,-79.6358,-4.48851e-06,-0
2066.08,-81.5704,-79.6358,-4.36109e-06,-0
2066.18,-81.5704,-79.6358,-4.23728e-06,-0
2066.28,-81.5703,-79.6358,-4.11698e-06,-0
2066.38,-81.5703,-79.6358,-4.00008e-06,-0
2066.48,-81.5703,-79.6358,-3.8865e-06,-0
2066.58,-81.5703,-79.6358,-3.77612e-06,-0
2066.68,-81.5703,-79.6358,-3.66888e-06,-0
2066.78,-81.5702,-79.6358,-3.56467e-06,-0
2066.88,-81.5702,-79.6358,-3.46342e-06,-0
2066.98,-81.5702,-79.6358,-3.36503e-06,-0
2067.08,-81.5702,-79.6358,-3.26944e-06,-0
2067.18,-81.5702,-79.6358,-3.17655e-06,-0
2067.28,-81.5702,-79.6358,-3.08629e-06,-0
2067.38,-81.5701,-79.6358,-2.99859e-06,-0
2067.48,-81.5701,-79.6358,-2.91338e-06,-0
2067.58,-81.5701,-79.6358,-2.83058e-06,-0
2067.68,-81.5701,-79.6358,-2.75013e-06,-0
2067.78,-81.5701,-79.6358,-2.67196e-06,-0
2067.88,-81.5701,-79.6358,-2.596e-06,-0
2067.98,-81.57,-79.6358,-2.5222e-06,-0
2068.08,-81.57,-79.6358,-2.45049e-06,-0
2068.18,-81.57,-79.6358,-2.38082e-06,-0
2068.28,-81.57,-79.6358,-2.31312e-06,-0
2068.38,-81.57,-79.6358,-2.24734e-06,-0
2068.48,-81.57,-79.6358,-2.18343e-06,-0
2068.58,-81.5699,-79.6358,-2.12133e-06,-0
2068.68,-81.5699,-79.6358,-2.06099e-06,-0
2068.78,-81.5699,-79.6358,-2.00237e-06,-0
2068.88,-81.5699,-79.6358,-1.94541e-06,-0
2068.98,-81.5699,-79.6358,-1.89006e-06,-0
2069.08,-81.5699,-79.6358,-1.83629e-06,-0
2069.18,-81.5699,-79.6358,-1.78404e-06,-0
2069.28,-81.5698,-79.6358,-1.73327e-06,-0
2069.38,-81.5698,-79.6358,-1.68395e-06,-0
2069.48,-81.5698,-79.6358,-1.63602e-06,-0
2069.58,-81.5698,-79.6358,-1.58946e-06,-0
2069.68,-81.5698,-79.6358,-1.54422e-06,-0
2069.78,-81.5698,-79.6358,-1.50026e-06,-0
2069.88,-81.5698,-79.6358,-1.45755e-06,-0
2069.98,-81.5697,-79.6358,-1.41606e-06,-0
2070.08,-81.5697,-79.6358,-1.37574e-06,-0
2070.18,-81.5697,-79.6358,-1.33657e-06,-0
2070.28,-81.5697,-79.6358,-1.29851e-06,-0
2070.38,-81.5697,-79.6358,-1.26153e-06,-0
2070.48,-81.5697,-79.6358,-1.2256e-06,-0
2070.58,-81.5697,-79.6358,-1.19069e-06,-0
2070.68,-81.5697,-79.6358,-1.15678e-06,-0
2070.78,-81.5696,-79.6358,-1.12383e-06,-0
2070.88,-81.5696,-79.6358,-1.09181e-06,-0
2070.98,-81.5696,-79.6358,-1.06071e-06,-0
2071.08,-81.5696,-79.6358,-1.03049e-06,-0
2071.18,-81.5696,-79.6358,-1.00113e-06,-0
2071.28,-81.5696,-79.6358,-9.72599e-07,-0
2071.38,-81.5696,-79.6358,-9.44883e-07,-0
2071.48,-81.5696,-79.6358,-9.17955e-07,-0
2071.58,-81.5695,-79.6358,-8.91793e-07,-0
2071.68,-81.5695,-79.6358,-8.66375e-07,-0
2071.78,-81.5695,-79.6358,-8.41679e-07,-0
2071.88,-81.5695,-79.6358,-8.17686e-07,-0
2071.98,-81.5695,-79.6358,-7.94375e-07,-0
2072.08,-81.5695,-79.6358,-7.71727e-07,-0
2072.18,-81.5695,-79.6358,-7.49724e-07,-0
2072.28,-81.5695,-79.6358,-7.28346e-07,-0
2072.38,-81.5695,-79.6358,-7.07577e-07,-0
2072.48,-81.5694,-79.6358,-6.87399e-07,-0
2072.58,-81.5694,-79.6358,-6.67794e-07,-0
2072.68,-81.5694,-79.6358,-6.48748e-07,-0
2072.78,-81.5694,-79.6358,-6.30244e-07,-0
2072.88,-81.5694,-79.6358,-6.12266e-07,-0
2072.98,-81.5694,-79.6358,-5.948e-07,-0
2073.08,-81.5694,-79.6358,-5.77831e-07,-0
2073.18,-81.5694,-79.6358,-5.61346e-07,-0
2073.28,-81.5694,-79.6358,-5.45329e-07,-0
2073.38,-81.5694,-79.6358,-5.29769e-07,-0
2073.48,-81.5693,-79.6358,-5.14651e-07,-0
2073.58,-81.5693,-79.6358,-4.99964e-07,-0
2073.68,-81.5693,-79.6358,-4.85696e-07,-0
2073.78,-81.5693,-79.6358,-4.71833e-07,-0
2073.88,-81.5693,-79.6358,-4.58366e-07,-0
2073.98,-81.5693,-79.6358,-4.45282e-07,-0
2074.08,-81.5693,-79.6358,-4.3257e-07,-0
2074.18,-81.5693,-79.6358,-4.20221e-07,-0
2074.28,-81.5693,-79.6358,-4.08224e-07,-0
2074.38,-81.5693,-79.6358,-3.96568e-07,-0
2074.48,-81.5693,-79.6358,-3.85245e-07,-0
2074.58,-81.5692,-79.6358,-3.74244e-07,-0
2074.68,-81.5692,-79.6358,-3.63557e-07,-0
2074.78,-81.5692,-79.6358,-3.53174e-07,-0
2074.88,-81.5692,-79.6358,-3.43087e-07,-0
2074.98,-81.5692,-79.6358,-3.33287e-07,-0
2075.08,-81.5692,-79.6358,-3.23767e-07,-0
2075.18,-81.5692,-79.6358,-3.14519e-07,-0
2075.28,-81.5692,-79.6358,-3.05534e-07,-0
2075.38,-81.5692,-79.6358,-2.96805e-07,-0
2075.48,-81.5692,-79.6358,-2.88325e-07,-0
2075.58,-81.5692,-79.6358,-2.80087e-07,-0
2075.68,-81.5692,-79.6358,-2.72083e-07,-0
2075.78,-81.5691,-79.6358,-2.64308e-07,-0
2075.88,-81.5691,-79.6358,-2.56755e-07,-0
2075.98,-81.5691,-79.6358,-2.49417e-07,-0
2076.08,-81.5691,-79.6358,-2.42288e-07,-0
2076.18,-81.5691,-79.6358,-2.35363e-07,-0
2076.28,-81.5691,-79.6358,-2.28635e-07,-0
2076.38,-81.5691,-79.6358,-2.22099e-07,-0
2076.48,-81.5691,-79.6358,-2.1575e-07,-0
2076.58,-81.5691,-79.6358,-2.09582e-07,-0
2076.68,-81.5691,-79.6358,-2.0359e-07,-0
2076.78,-81.5691,-79.6358,-1.97768e-07,-0
2076.88,-81.5691,-79.6358,-1.92113e-07,-0
2076.98,-81.5691,-79.6358,-1.8662e-07,-0
2077.08,-81.569,-79.6358,-1.81283e-07,-0
2077.18,-81.569,-79.6358,-1.76098e-07,-0
2077.28,-81.569,-79.6358,-1.71061e-07,-0
2077.38,-81.569,-79.6358,-1.66169e-07,-0
2077.48,-81.569,-79.6358,-1.61416e-07,-0
2077.58,-81.569,-79.6358,-1.56798e-07,-0
2077.68,-81.569,-79.6358,-1.52312e-07,-0
2077.78,-81.569,-79.6358,-1.47955e-07,-0
2077.88,-81.569,-79.6358,-1.43722e-07,-0
2077.98,-81.569,-79.6358,-1.3961e-07,-0
2078.08,-81.569,-79.6358,-1.35615e-07,-0
2078.18,-81.569,-79.6358,-1.31734e-07,-0
2078.28,-81.569,-79.6358,-1.27964e-07,-0
2078.38,-81.569,-79.6358,-1.24302e-07,-0
2078.48,-81.569,-79.6358,-1.20744e-07,-0
2078.58,-81.569,-79.6358,-1.17289e-07,-0
2078.68,-81.5689,-79.6358,-1.13931e-07,-0
2078.78,-81.5689,-79.6358,-1.1067e-07,-0
2078.88,-81.5689,-79.6358,-1.07502e-07,-0
2078.98,-81.5689,-79.6358,-1.04424e-07,-0
2079.08,-81.5689,-79.6358,-1.01435e-07,-0
2079.18,-81.5689,-79.6358,-9.85305e-08,-0
2079.28,-81.5689,-79.6358,-9.57093e-08,-0
2079.38,-81.5689,-79.6358,-9.29687e-08,-0
2079.48,-81.5689,-79.6358,-9.03064e-08,-0
2079.58,-81.5689,-79.6358,-8.77203e-08,-0
2079.68,-81.5689,-79.6358,-8.52081e-08,-0
2079.78,-81.5689,-79.6358,-8.27676e-08,-0
2079.88,-81.5689,-79.6358,-8.0397e-08,-0
2079.98,-81.5689,-79.6358,-7.80941e-08,-0
2080.08,-81.5689,-79.6358,-7.58571e-08,-0
2080.18,-81.5689,-79.6358,-7.36841e-08,-0
2080.28,-81.5689,-79.6358,-7.15731e-08,-0
2080.38,-81.5689,-79.6358,-6.95226e-08,-0
2080.48,-81.5688,-79.6358,-6.75307e-08,-0
2080.58,-81.5688,-79.6358,-6.55958e-08,-0
2080.68,-81.5688,-79.6358,-6.37162e-08,-0
2080.78,-81.5688,-79.6358,-6.18903e-08,-0
2080.88,-81.5688,-79.6358,-6.01167e-08,-0
2080.98,-81.5688,-79.6358,-5.83939e-08,-0
2081.08,-81.5688,-79.6358,-5.67203e-08,-0
2081.18,-81.5688,-79.6358,-5.50946e-08,-0
2081.28,-81.5688,-79.6358,-5.35154e-08,-0
2081.38,-81.5688,-79.6358,-5.19814e-08,-0
2081.48,-81.5688,-79.6358,-5.04913e-08,-0
2081.58,-81.5688,-79.6358,-4.90438e-08,-0
2081.68,-81.5688,-79.6358,-4.76378e-08,-0
2081.78,-81.5688,-79.6358,-4.6272e-08,-0
2081.88,-81.5688,-79.6358,-4.49453e-08,-0
2081.98,-81.5688,-79.6358,-4.36566e-08,-0
2082.08,-81.5688,-79.6358,-4.24047e-08,-0
2082.18,-81.5688,-79.6358,-4.11887e-08,-0
2082.28,-81.5688,-79.6358,-4.00075e-08,-0
2082.38,-81.5688,-79.6358,-3.88601e-08,-0
2082.48,-81.5687,-79.6358,-3.77456e-08,-0
2082.58,-81.5687,-79.6358,-3.6663e-08,-0
2082.68,-81.5687,-79.6358,-3.56114e-08,-0
2082.78,-81.5687,-79.6358,-3.45899e-08,-0
2082.88,-81.5687,-79.6358,-3.35976e-08,-0
2082.98,-81.5687,-79.6358,-3.26338e-08,-0
2083.08,-81.5687,-79.6358,-3.16975e-08,-0
2083.18,-81.5687,-79.6358,-3.07881e-08,-0
2083.28,-81.5687,-79.6358,-2.99047e-08,-0
2083.38,-81.5687,-79.6358,-2.90467e-08,-0
2083.48,-81.5687,-79.6358,-2.82132e-08,-0
2083.58,-81.5687,-79.6358,-2.74036e-08,-0
2083.68,-81.5687,-79.6358,-2.66172e-08,-0
2083.78,-81.5687,-79.6358,-2.58533e-08,-0
2083.88,-81.5687,-79.6358,-2.51113e-08,-0
2083.98,-81.5687,-79.6358,-2.43905e-08,-0
2084.08,-81.5687,-79.6358,-2.36905e-08,-0
2084.18,-81.5687,-79.6358,-2.30104e-08,-0
2084.28,-81.5687,-79.6358,-2.23499e-08,-0
2084.38,-81.5687,-79.6358,-2.17083e-08,-0
2084.48,-81.5687,-79.6358,-2.10851e-08,-0
2084.58,-81.5687,-79.6358,-2.04797e-08,-0
2084.68,-81.5687,-79.6358,-1.98917e-08,-0
2084.78,-81.5687,-79.6358,-1.93206e-08,-0
2084.88,-81.5687,-79.6358,-1.87658e-08,-0
2084.98,-81.5687,-79.6358,-1.8227e-08,-0
2085.08,-81.5686,-79.6358,-1.77035e-08,-0
2085.18,-81.5686,-79.6358,-1.71951e-08,-0
2085.28,-81.5686,-79.6358,-1.67013e-08,-0
2085.38,-81.5686,-79.6358,-1.62216e-08,-0
2085.48,-81.5686,-79.6358,-1.57557e-08,-0
2085.58,-81.5686,-79.6358,-1.53032e-08,-0
2085.68,-81.5686,-79.6358,-1.48636e-08,-0
2085.78,-81.5686,-79.6358,-1.44366e-08,-0
2085.88,-81.5686,-79.6358,-1.40219e-08,-0
2085.98,-81.5686,-79.6358,-1.36191e-08,-0
2086.08,-81.5686,-79.6358,-1.32278e-08,-0
2086.18,-81.5686,-79.6358,-1.28477e-08,-0
2086.28,-81.5686,-79.6358,-1.24786e-08,-0
2086.38,-81.5686,-79.6358,-1.212e-08,-0
2086.48,-81.5686,-79.6358,-1.17717e-08,-0
2086.58,-81.5686,-79.6358,-1.14335e-08,-0
2086.68,-81.5686,-79.6358,-1.11049e-08,-0
2086.78,-81.5686,-79.6358,-1.07858e-08,-0
2086.88,-81.5686,-79.6358,-1.04758e-08,-0
2086.98,-81.5686,-79.6358,-1.01747e-08,-0
2087.08,-81.5686,-79.6358,-9.88222e-09,-0
2087.18,-81.5686,-79.6358,-9.59817e-09,-0
2087.28,-81.5686,-79.6358,-9.32226e-09,-0
2087.38,-81.5686,-79.6358,-9.05428e-09,-0
2087.48,-81.5686,-79.6358,-8.79399e-09,-0
2087.58,-81.5686,-79.6358,-8.54116e-09,-0
2087.68,-81.5686,-79.6358,-8.2956e-09,-0
2087.78,-81.5686,-79.6358,-8.05709e-09,-0
2087.88,-81.5686,-79.6358,-7.82542e-09,-0
2087.98,-81.5686,-79.6358,-7.60041e-09,-0
2088.08,-81.5686,-79.6358,-7.38185e-09,-0
2088.18,-81.5686,-79.6358,-7.16957e-09,-0
2088.28,-81.5685,-79.6358,-6.96339e-09,-0
2088.38,-81.5685,-79.6358,-6.76312e-09,-0
2088.48,-81.5685,-79.6358,-6.56861e-09,-0
2088.58,-81.5685,-79.6358,-6.37969e-09,-0
2088.68,-81.5685,-79.6358,-6.19619e-09,-0
2088.78,-81.5685,-79.6358,-6.01796e-09,-0
2088.88,-81.5685,-79.6358,-5.84485e-09,-0
2088.98,-81.5685,-79.6358,-5.67671e-09,-0
2089.08,-81.5685,-79.6358,-5.5134e-09,-0
2089.18,-81.5685,-79.6358,-5.35479e-09,-0
2089.28,-81.5685,-79.6358,-5.20073e-09,-0
2089.38,-81.5685,-79.6358,-5.05109e-09,-0
2089.48,-81.5685,-79.6358,-4.90576e-09,-0
2089.58,-81.5685,-79.6358,-4.7646e-09,-0
2089.68,-81.5685,-79.6358,-4.62749e-09,-0
2089.78,-81.5685,-79.6358,-4.49433e-09,-0
2089.88,-81.5685,-79.6358,-4.36499e-09,-0
2089.98,-81.5685,-79.6358,-4.23937e-09,-0
2090.08,-81.5685,-79.6358,-4.11736e-09,-0
2090.18,-81.5685,-79.6358,-3.99886e-09,-0
2090.28,-81.5685,-79.6358,-3.88376e-09,-0
2090.38,-81.5685,-79.6358,-3.77197e-09,-0
2090.48,-81.5685,-79.6358,-3.6634e-09,-0
2090.58,-81.5685,-79.6358,-3.55794e-09,-0
2090.68,-81.5685,-79.6358,-3.45552e-09,-0
2090.78,-81.5685,-79.6358,-3.35604e-09,-0
2090.88,-81.5685,-79.6358,-3.25942e-09,-0
2090.98,-81.5685,-79.6358,-3.16558e-09,-0
2091.08,-81.5685,-79.6358,-3.07444e-09,-0
2091.18,-81.5685,-79.6358,-2.98591e-09,-0
2091.28,-81.5685,-79.6358,-2.89993e-09,-0
2091.38,-81.5685,-79.6358,-2.81643e-09,-0
2091.48,-81.5685,-79.6358,-2.73533e-09,-0
2091.58,-81.5685,-79.6358,-2.65655e-09,-0
2091.68,-81.5685,-79.6358,-2.58005e-09,-0
2091.78,-81.5685,-79.6358,-2.50574e-09,-0
2091.88,-81.5685,-79.6358,-2.43357e-09,-0
2091.98,-81.5685,-79.6358,-2.36348e-09,-0
2092.08,-81.5685,-79.6358,-2.2954e-09,-0
2092.18,-81.5685,-79.6358,-2.22928e-09,-0
2092.28,-81.5685,-79.6358,-2.16507e-09,-0
2092.38,-81.5685,-79.6358,-2.1027e-09,-0
2092.48,-81.5685,-79.6358,-2.04212e-09,-0
2092.58,-81.5685,-79.6358,-1.98329e-09,-0
2092.68,-81.5685,-79.6358,-1.92615e-09,-0
2092.78,-81.5684,-79.6358,-1.87066e-09,-0
2092.88,-81.5684,-79.6358,-1.81676e-09,-0
2092.98,-81.5684,-79.6358,-1.76441e-09,-0
2093.08,-81.5684,-79.6358,-1.71357e-09,-0
2093.18,-81.5684,-79.6358,-1.66419e-09,-0
2093.28,-81.5684,-79.6358,-1.61623e-09,-0
2093.38,-81.5684,-79.6358,-1.56965e-09,-0
2093.48,-81.5684,-79.6358,-1.52442e-09,-0
2093.58,-81.5684,-79.6358,-1.48048e-09,-0
2093.68,-81.5684,-79.6358,-1.43781e-09,-0
2093.78,-81.5684,-79.6358,-1.39637e-09,-0
2093.88,-81.5684,-79.6358,-1.35612e-09,-0
2093.98,-81.5684,-79.6358,-1.31703e-09,-0
2094.08,-81.5684,-79.6358,-1.27907e-09,-0
2094.18,-81.5684,-79.6358,-1.24219e-09,-0
2094.28,-81.5684,-79.6358,-1.20638e-09,-0
2094.38,-81.5684,-79.6358,-1.17161e-09,-0
2094.48,-81.5684,-79.6358,-1.13783e-09,-0
2094.58,-81.5684,-79.6358,-1.10502e-09,-0
2094.68,-81.5684,-79.6358,-1.07316e-09,-0
2094.78,-81.5684,-79.6358,-1.04222e-09,-0
2094.88,-81.5684,-79.6358,-1.01217e-09,-0
2094.98,-81.5684,-79.6358,-9.82979e-10,-0
2095.08,-81.5684,-79.6358,-9.54632e-10,-0
2095.18,-81.5684,-79.6358,-9.27103e-10,-0
2095.28,-81.5684,-79.6358,-9.00366e-10,-0
2095.38,-81.5684,-79.6358,-8.74399e-10,-0
2095.48,-81.5684,-79.6358,-8.4918e-10,-0
2095.58,-81.5684,-79.6358,-8.24688e-10,-0
2095.68,-81.5684,-79.6358,-8.00901e-10,-0
2095.78,-81.5684,-79.6358,-7.77799e-10,-0
2095.88,-81.5684,-79.6358,-7.55363e-10,-0
2095.98,-81.5684,-79.6358,-7.33574e-10,-0
2096.08,-81.5684,-79.6358,-7.12412e-10,-0
2096.18,-81.5684,-79.6358,-6.91859e-10,-0
2096.28,-81.5684,-79.6358,-6.71899e-10,-0
2096.38,-81.5684,-79.6358,-6.52515e-10,-0
2096.48,-81.5684,-79.6358,-6.33688e-10,-0
2096.58,-81.5684,-79.6358,-6.15405e-10,-0
2096.68,-81.5684,-79.6358,-5.97648e-10,-0
2096.78,-81.5684,-79.6358,-5.80403e-10,-0
2096.88,-81.5684,-79.6358,-5.63654e-10,-0
2096.98,-81.5684,-79.6358,-5.47389e-10,-0
2097.08,-81.5684,-79.6358,-5.31592e-10,-0
2097.18,-81.5684,-79.6358,-5.16251e-10,-0
2097.28,-81.5684,-79.6358,-5.01352e-10,-0
2097.38,-81.5684,-79.6358,-4.86882e-10,-0
2097.48,-81.5684,-79.6358,-4.7283e-10,-0
2097.58,-81.5684,-79.6358,-4.59182e-10,-0
2097.68,-81.5684,-79.6358,-4.45928e-10,-0
2097.78,-81.5684,-79.6358,-4.33057e-10,-0
2097.88,-81.5684,-79.6358,-4.20556e-10,-0
2097.98,-81.5684,-79.6358,-4.08415e-10,-0
2098.08,-81.5684,-79.6358,-3.96625e-10,-0
2098.18,-81.5684,-79.6358,-3.85175e-10,-0
2098.28,-81.5684,-79.6358,-3.74055e-10,-0
2098.38,-81.5684,-79.6358,-3.63255e-10,-0
2098.48,-81.5684,-79.6358,-3.52767e-10,-0
2098.58,-81.5684,-79.6358,-3.42582e-10,-0
2098.68,-81.5684,-79.6358,-3.3269e-10,-0
2098.78,-81.5684,-79.6358,-3.23083e-10,-0
