time,soma,dend,iampar,inmdar
482.415,-82.982,-78.1028,-0,-0
492.415,-82.982,-78.1028,-0,-0
502.415,-82.982,-78.1028,-0,-0
512.415,-82.982,-78.1028,-0,-0
522.415,-82.982,-78.1028,-0,-0
532.415,-82.982,-78.1028,-0,-0
542.415,-82.982,-78.1028,-0,-0
552.415,-82.982,-78.1028,-0,-0
562.415,-82.982,-78.1028,-0,-0
572.415,-82.982,-78.1028,-0,-0
582.415,-82.982,-78.1028,-0,-0
592.415,-82.982,-78.1028,-0,-0
602.415,-82.982,-78.1028,-0,-0
612.415,-82.982,-78.1028,-0,-0
622.415,-82.982,-78.1028,-0,-0
632.415,-82.982,-78.1028,-0,-0
642.415,-82.982,-78.1028,-0,-0
652.415,-82.982,-78.1028,-0,-0
662.415,-82.982,-78.1028,-0,-0
672.415,-82.982,-78.1028,-0,-0
682.415,-82.982,-78.1028,-0,-0
692.415,-82.982,-78.1028,-0,-0
702.415,-82.982,-78.1028,-0,-0
712.415,-82.982,-78.1028,-0,-0
722.415,-82.982,-78.1028,-0,-0
732.415,-82.982,-78.1028,-0,-0
742.415,-82.982,-78.1028,-0,-0
752.415,-82.982,-78.1028,-0,-0
762.415,-82.982,-78.1028,-0,-0
772.415,-82.982,-78.1028,-0,-0
782.415,-82.982,-78.1028,-0,-0
792.415,-82.982,-78.1028,-0,-0
802.415,-82.982,-78.1028,-0,-0
812.415,-82.982,-78.1028,-0,-0
822.415,-82.982,-78.1028,-0,-0
832.415,-82.982,-78.1028,-0,-0
842.415,-82.982,-78.1028,-0,-0
852.415,-82.982,-78.1028,-0,-0
862.415,-82.982,-78.1028,-0,-0
872.415,-82.982,-78.1028,-0,-0
882.415,-82.982,-78.1028,-0,-0
892.415,-82.982,-78.1028,-0,-0
902.415,-82.982,-78.1028,-0,-0
912.415,-82.982,-78.1028,-0,-0
922.415,-82.982,-78.1028,-0,-0
932.415,-82.982,-78.1028,-0,-0
942.415,-82.982,-78.1028,-0,-0
952.415,-82.982,-78.1028,-0,-0
962.415,-82.982,-78.1028,-0,-0
972.415,-82.982,-78.1028,-0,-0
982.415,-82.982,-78.1028,-0,-0
992.415,-82.982,-78.1028,-0,-0
1002.41,-82.982,-78.1028,-0,-0
1012.41,-82.982,-78.1028,-0,-0
1022.41,-82.982,-78.1028,-0,-0
1032.41,-82.982,-78.1028,-0,-0
1042.41,-82.982,-78.1028,-0,-0
1052.41,-82.982,-78.1028,-0,-0
1062.41,-82.982,-78.1028,-0,-0
1072.41,-82.982,-78.1028,-0,-0
1082.41,-82.982,-78.1028,-0,-0
1092.41,-82.982,-78.1028,-0,-0
1102.41,-82.982,-78.1028,-0,-0
1112.41,-82.982,-78.1028,-0,-0
1122.41,-82.982,-78.1028,-0,-0
1132.41,-82.982,-78.1028,-0,-0
1142.41,-82.982,-78.1028,-0,-0
1152.41,-82.982,-78.1028,-0,-0
1162.41,-82.982,-78.1028,-0,-0
1172.41,-82.982,-78.1028,-0,-0
1182.41,-82.982,-78.1028,-0,-0
1192.41,-82.982,-78.1028,-0,-0
1202.41,-82.982,-78.1028,-0,-0
1212.41,-82.982,-78.1028,-0,-0
1222.41,-82.982,-78.1028,-0,-0
1232.41,-82.982,-78.1028,-0,-0
1242.41,-82.982,-78.1028,-0,-0
1252.41,-82.982,-78.1028,-0,-0
1262.41,-82.982,-78.1028,-0,-0
1272.41,-82.982,-78.1028,-0,-0
1282.41,-82.982,-78.1028,-0,-0
1292.41,-82.982,-78.1028,-0,-0
1302.41,-82.982,-78.1028,-0,-0
1312.41,-82.982,-78.1028,-0,-0
1322.41,-82.982,-78.1028,-0,-0
1332.41,-82.982,-78.1028,-0,-0
1342.41,-82.982,-78.1028,-0,-0
1352.41,-82.982,-78.1028,-0,-0
1362.41,-82.982,-78.1028,-0,-0
1372.41,-82.982,-78.1028,-0,-0
1382.41,-82.982,-78.1028,-0,-0
1392.41,-82.982,-78.1028,-0,-0
1402.41,-82.982,-78.1028,-0,-0
1412.41,-82.982,-78.1028,-0,-0
1422.41,-82.982,-78.1028,-0,-0
1432.41,-82.982,-78.1028,-0,-0
1442.41,-82.982,-78.1028,-0,-0
1452.41,-82.982,-78.1028,-0,-0
1462.41,-82.982,-78.1028,-0,-0
1472.41,-82.982,-78.1028,-0,-0
1482.41,-82.982,-78.1028,-0,-0
1492.41,-82.982,-78.1028,-0,-0
1502.41,-82.982,-78.1028,-0,-0
1512.41,-82.982,-78.1028,-0,-0
1522.41,-82.982,-78.1028,-0,-0
1532.41,-82.982,-78.1028,-0,-0
1542.41,-82.982,-78.1028,-0,-0
1552.41,-82.982,-78.1028,-0,-0
1562.41,-82.982,-78.1028,-0,-0
1572.41,-82.982,-78.1028,-0,-0
1582.41,-82.982,-78.1028,-0,-0
1592.41,-82.982,-78.1028,-0,-0
1602.41,-82.982,-78.1028,-0,-0
1612.41,-82.982,-78.1028,-0,-0
1622.41,-82.982,-78.1028,-0,-0
1632.41,-82.982,-78.1028,-0,-0
1642.41,-82.982,-78.1028,-0,-0
1652.41,-82.982,-78.1028,-0,-0
1662.41,-82.982,-78.1028,-0,-0
1672.41,-82.982,-78.1028,-0,-0
1682.41,-82.982,-78.1028,-0,-0
1692.41,-82.982,-78.1028,-0,-0
1702.41,-82.982,-78.1028,-0,-0
1712.41,-82.982,-78.1028,-0,-0
1722.41,-82.982,-78.1028,-0,-0
1732.41,-82.982,-78.1028,-0,-0
1742.41,-82.982,-78.1028,-0,-0
1752.41,-82.982,-78.1028,-0,-0
1762.41,-82.982,-78.1028,-0,-0
1772.41,-82.982,-78.1028,-0,-0
1782.41,-82.982,-78.1028,-0,-0
1792.41,-82.982,-78.1028,-0,-0
1802.41,-82.982,-78.1028,-0,-0
1812.41,-82.982,-78.1028,-0,-0
1822.41,-82.982,-78.1028,-0,-0
1832.41,-82.982,-78.1028,-0,-0
1842.41,-82.982,-78.1028,-0,-0
1852.41,-82.982,-78.1028,-0,-0
1862.41,-82.982,-78.1028,-0,-0
1872.41,-82.982,-78.1028,-0,-0
1882.41,-82.982,-78.1028,-0,-0
1892.41,-82.982,-78.1028,-0,-0
1902.41,-82.982,-78.1028,-0,-0
1912.41,-82.982,-78.1028,-0,-0
1922.41,-82.982,-78.1028,-0,-0
1932.41,-82.982,-78.1028,-0,-0
1942.41,-82.982,-78.1028,-0,-0
1952.41,-82.982,-78.1028,-0,-0
1962.41,-82.982,-78.1028,-0,-0
1972.41,-82.982,-78.1028,-0,-0
1982.41,-82.982,-78.1028,-0,-0
1992.41,-82.982,-78.1028,-0,-0
2000,-82.982,-78.1028,-0,-0
2000,-82.982,-78.1028,-0,-0
2000.01,-82.982,-78.0912,-0.274392,-0
2000.02,-82.982,-78.0714,-0.547222,-0
2000.03,-82.982,-78.0278,-0.992606,-0
2000.05,-82.982,-77.9727,-1.4339,-0
2000.07,-82.9821,-77.8344,-2.30851,-0
2000.1,-82.9824,-77.6672,-3.16393,-0
2000.13,-82.9834,-77.4785,-3.99973,-0
2000.18,-82.9883,-77.1445,-5.29431,-0
2000.22,-83.0007,-76.7811,-6.53861,-0
2000.29,-83.048,-76.1591,-8.42982,-0
2000.37,-83.1428,-75.5097,-10.1985,-0
2000.44,-83.295,-74.8479,-11.8501,-0
2000.51,-83.506,-74.1831,-13.3904,-0
2000.58,-83.771,-73.5214,-14.8252,-0
2000.68,-84.2098,-72.6249,-16.6382,-0
2000.78,-84.7173,-71.7531,-18.2778,-0
2000.88,-85.276,-70.9122,-19.7583,-0
2000.98,-85.8712,-70.1059,-21.0932,-0
2001.08,-86.4907,-69.3361,-22.2947,-0
2001.18,-87.1245,-68.6035,-23.3741,-0
2001.28,-87.7644,-67.9082,-24.3417,-0
2001.38,-88.4041,-67.2498,-25.2068,-0
2001.48,-89.0386,-66.6273,-25.9781,-0
2001.58,-89.6641,-66.0398,-26.6632,-0
2001.68,-90.2776,-65.4861,-27.2693,-0
2001.78,-90.8769,-64.9648,-27.8028,-0
2001.88,-91.4604,-64.4746,-28.2695,-0
2001.98,-92.027,-64.0143,-28.6748,-0
2002.08,-92.5758,-63.5826,-29.0237,-0
2002.18,-93.1064,-63.1781,-29.3204,-0
2002.28,-93.6184,-62.7996,-29.5692,-0
2002.38,-94.1117,-62.446,-29.7737,-0
2002.48,-94.5863,-62.1162,-29.9374,-0
2002.58,-95.0424,-61.8091,-30.0634,-0
2002.68,-95.4801,-61.5236,-30.1546,-0
2002.78,-95.8996,-61.2589,-30.2137,-0
2002.88,-96.3013,-61.0139,-30.2431,-0
2002.98,-96.6853,-60.7879,-30.2451,-0
2003.08,-97.0522,-60.58,-30.2217,-0
2003.18,-97.4022,-60.3893,-30.1749,-0
2003.28,-97.7357,-60.2153,-30.1064,-0
2003.38,-98.053,-60.0571,-30.018,-0
2003.48,-98.3545,-59.9141,-29.911,-0
2003.58,-98.6406,-59.7856,-29.787,-0
2003.68,-98.9117,-59.6711,-29.6471,-0
2003.78,-99.168,-59.5699,-29.4927,-0
2003.88,-99.4101,-59.4815,-29.3248,-0
2003.98,-99.6382,-59.4054,-29.1445,-0
2004.08,-99.8527,-59.341,-28.9528,-0
2004.18,-100.054,-59.288,-28.7505,-0
2004.28,-100.242,-59.2457,-28.5386,-0
2004.38,-100.418,-59.2138,-28.3177,-0
2004.48,-100.582,-59.1919,-28.0886,-0
2004.58,-100.734,-59.1795,-27.8519,-0
2004.68,-100.874,-59.1762,-27.6084,-0
2004.78,-101.003,-59.1818,-27.3587,-0
2004.88,-101.121,-59.1957,-27.1031,-0
2004.98,-101.228,-59.2176,-26.8424,-0
2005.08,-101.325,-59.2473,-26.5769,-0
2005.18,-101.412,-59.2844,-26.3072,-0
2005.28,-101.489,-59.3286,-26.0336,-0
2005.38,-101.557,-59.3795,-25.7565,-0
2005.48,-101.616,-59.4369,-25.4764,-0
2005.58,-101.665,-59.5006,-25.1935,-0
2005.68,-101.707,-59.5702,-24.9082,-0
2005.78,-101.739,-59.6454,-24.6209,-0
2005.88,-101.764,-59.7261,-24.3318,-0
2005.98,-101.781,-59.812,-24.0411,-0
2006.08,-101.79,-59.9028,-23.7493,-0
2006.18,-101.792,-59.9983,-23.4564,-0
2006.28,-101.787,-60.0983,-23.1627,-0
2006.38,-101.775,-60.2026,-22.8685,-0
2006.48,-101.756,-60.3109,-22.5739,-0
2006.58,-101.731,-60.4232,-22.2792,-0
2006.68,-101.699,-60.5391,-21.9845,-0
2006.78,-101.662,-60.6584,-21.6901,-0
2006.88,-101.619,-60.7811,-21.396,-0
2006.98,-101.57,-60.9069,-21.1024,-0
2007.08,-101.516,-61.0356,-20.8095,-0
2007.18,-101.457,-61.1672,-20.5174,-0
2007.28,-101.393,-61.3013,-20.2263,-0
2007.38,-101.324,-61.4379,-19.9362,-0
2007.48,-101.25,-61.5768,-19.6474,-0
2007.58,-101.172,-61.7179,-19.3598,-0
2007.68,-101.09,-61.861,-19.0737,-0
2007.78,-101.003,-62.006,-18.7891,-0
2007.88,-100.913,-62.1527,-18.5061,-0
2007.98,-100.819,-62.301,-18.2248,-0
2008.08,-100.722,-62.4508,-17.9453,-0
2008.18,-100.621,-62.602,-17.6676,-0
2008.28,-100.516,-62.7544,-17.3919,-0
2008.38,-100.409,-62.908,-17.1182,-0
2008.48,-100.299,-63.0626,-16.8466,-0
2008.58,-100.186,-63.2181,-16.5772,-0
2008.68,-100.07,-63.3743,-16.3099,-0
2008.78,-99.9516,-63.5313,-16.0449,-0
2008.88,-99.8309,-63.689,-15.7822,-0
2008.98,-99.7079,-63.8471,-15.5219,-0
2009.08,-99.5827,-64.0056,-15.264,-0
2009.18,-99.4556,-64.1645,-15.0085,-0
2009.28,-99.3265,-64.3236,-14.7556,-0
2009.38,-99.1957,-64.4829,-14.5051,-0
2009.48,-99.0631,-64.6423,-14.2573,-0
2009.58,-98.929,-64.8017,-14.012,-0
2009.68,-98.7935,-64.961,-13.7693,-0
2009.78,-98.6566,-65.1202,-13.5293,-0
2009.88,-98.5185,-65.2792,-13.292,-0
2009.98,-98.3792,-65.4379,-13.0574,-0
2010.08,-98.2389,-65.5962,-12.8254,-0
2010.18,-98.0976,-65.7542,-12.5963,-0
2010.28,-97.9554,-65.9117,-12.3698,-0
2010.38,-97.8125,-66.0687,-12.1461,-0
2010.48,-97.6689,-66.2251,-11.9252,-0
2010.58,-97.5247,-66.3809,-11.7071,-0
2010.68,-97.38,-66.5361,-11.4917,-0
2010.78,-97.2348,-66.6905,-11.2792,-0
2010.88,-97.0893,-66.8441,-11.0694,-0
2010.98,-96.9435,-66.997,-10.8624,-0
2011.08,-96.7974,-67.149,-10.6582,-0
2011.18,-96.6512,-67.3001,-10.4568,-0
2011.28,-96.5049,-67.4502,-10.2583,-0
2011.38,-96.3586,-67.5995,-10.0625,-0
2011.48,-96.2123,-67.7477,-9.86943,-0
2011.58,-96.0661,-67.8948,-9.67918,-0
2011.68,-95.9201,-68.041,-9.4917,-0
2011.78,-95.7743,-68.186,-9.30698,-0
2011.88,-95.6288,-68.3299,-9.12501,-0
2011.98,-95.4836,-68.4726,-8.94577,-0
2012.08,-95.3388,-68.6142,-8.76925,-0
2012.18,-95.1944,-68.7546,-8.59544,-0
2012.28,-95.0505,-68.8937,-8.42432,-0
2012.38,-94.907,-69.0317,-8.25589,-0
2012.48,-94.7642,-69.1684,-8.09011,-0
2012.58,-94.6219,-69.3038,-7.92697,-0
2012.68,-94.4803,-69.4379,-7.76647,-0
2012.78,-94.3393,-69.5707,-7.60856,-0
2012.88,-94.1991,-69.7022,-7.45325,-0
2012.98,-94.0596,-69.8323,-7.3005,-0
2013.08,-93.9208,-69.9611,-7.15029,-0
2013.18,-93.7829,-70.0886,-7.00261,-0
2013.28,-93.6458,-70.2147,-6.85742,-0
2013.38,-93.5096,-70.3394,-6.71471,-0
2013.48,-93.3743,-70.4627,-6.57446,-0
2013.58,-93.2399,-70.5847,-6.43664,-0
2013.68,-93.1065,-70.7053,-6.30122,-0
2013.78,-92.974,-70.8244,-6.16818,-0
2013.88,-92.8425,-70.9422,-6.0375,-0
2013.98,-92.712,-71.0586,-5.90914,-0
2014.08,-92.5826,-71.1736,-5.78309,-0
2014.18,-92.4542,-71.2871,-5.65932,-0
2014.28,-92.3269,-71.3993,-5.53779,-0
2014.38,-92.2006,-71.51,-5.4185,-0
2014.48,-92.0755,-71.6194,-5.30139,-0
2014.58,-91.9514,-71.7274,-5.18646,-0
2014.68,-91.8285,-71.8339,-5.07368,-0
2014.78,-91.7067,-71.9391,-4.963,-0
2014.88,-91.5861,-72.0429,-4.85442,-0
2014.98,-91.4666,-72.1453,-4.74789,-0
2015.08,-91.3482,-72.2463,-4.6434,-0
2015.18,-91.2311,-72.3459,-4.54091,-0
2015.28,-91.1151,-72.4441,-4.4404,-0
2015.38,-91.0003,-72.541,-4.34184,-0
2015.48,-90.8867,-72.6366,-4.2452,-0
2015.58,-90.7743,-72.7308,-4.15046,-0
2015.68,-90.6631,-72.8236,-4.05758,-0
2015.78,-90.5531,-72.9151,-3.96654,-0
2015.88,-90.4443,-73.0053,-3.8773,-0
2015.98,-90.3367,-73.0942,-3.78986,-0
2016.08,-90.2303,-73.1817,-3.70416,-0
2016.18,-90.1251,-73.268,-3.6202,-0
2016.28,-90.0211,-73.353,-3.53794,-0
2016.38,-89.9184,-73.4366,-3.45735,-0
2016.48,-89.8168,-73.5191,-3.37841,-0
2016.58,-89.7165,-73.6002,-3.30108,-0
2016.68,-89.6173,-73.6802,-3.22536,-0
2016.78,-89.5194,-73.7589,-3.1512,-0
2016.88,-89.4226,-73.8363,-3.07858,-0
2016.98,-89.3271,-73.9126,-3.00748,-0
2017.08,-89.2327,-73.9876,-2.93786,-0
2017.18,-89.1395,-74.0615,-2.86971,-0
2017.28,-89.0475,-74.1342,-2.803,-0
2017.38,-88.9567,-74.2057,-2.7377,-0
2017.48,-88.867,-74.2761,-2.6738,-0
2017.58,-88.7785,-74.3453,-2.61125,-0
2017.68,-88.6912,-74.4134,-2.55005,-0
2017.78,-88.605,-74.4804,-2.49016,-0
2017.88,-88.52,-74.5463,-2.43156,-0
2017.98,-88.4361,-74.6111,-2.37423,-0
2018.08,-88.3533,-74.6748,-2.31815,-0
2018.18,-88.2716,-74.7375,-2.26328,-0
2018.28,-88.1911,-74.7991,-2.20962,-0
2018.38,-88.1116,-74.8596,-2.15713,-0
2018.48,-88.0333,-74.9192,-2.1058,-0
2018.58,-87.956,-74.9777,-2.0556,-0
2018.68,-87.8799,-75.0352,-2.00651,-0
2018.78,-87.8047,-75.0918,-1.95851,-0
2018.88,-87.7307,-75.1474,-1.91158,-0
2018.98,-87.6577,-75.202,-1.86569,-0
2019.08,-87.5857,-75.2556,-1.82083,-0
2019.18,-87.5148,-75.3084,-1.77698,-0
2019.28,-87.4449,-75.3602,-1.73412,-0
2019.38,-87.376,-75.4111,-1.69222,-0
2019.48,-87.3081,-75.4611,-1.65127,-0
2019.58,-87.2412,-75.5102,-1.61125,-0
2019.68,-87.1753,-75.5584,-1.57214,-0
2019.78,-87.1104,-75.6058,-1.53392,-0
2019.88,-87.0464,-75.6524,-1.49658,-0
2019.98,-86.9834,-75.6981,-1.46009,-0
2020.08,-86.9213,-75.743,-1.42444,-0
2020.18,-86.8601,-75.7871,-1.38961,-0
2020.28,-86.7999,-75.8304,-1.35558,-0
2020.38,-86.7406,-75.8729,-1.32234,-0
2020.48,-86.6822,-75.9146,-1.28987,-0
2020.58,-86.6246,-75.9555,-1.25816,-0
2020.68,-86.568,-75.9958,-1.22718,-0
2020.78,-86.5122,-76.0352,-1.19693,-0
2020.88,-86.4572,-76.074,-1.16738,-0
2020.98,-86.4031,-76.112,-1.13853,-0
2021.08,-86.3499,-76.1494,-1.11035,-0
2021.18,-86.2975,-76.186,-1.08284,-0
2021.28,-86.2459,-76.222,-1.05597,-0
2021.38,-86.1951,-76.2573,-1.02974,-0
2021.48,-86.145,-76.2919,-1.00413,-0
2021.58,-86.0958,-76.3259,-0.979128,-0
2021.68,-86.0474,-76.3593,-0.954719,-0
2021.78,-85.9997,-76.392,-0.930891,-0
2021.88,-85.9527,-76.4241,-0.907631,-0
2021.98,-85.9066,-76.4556,-0.884927,-0
2022.08,-85.8611,-76.4865,-0.862766,-0
2022.18,-85.8164,-76.5169,-0.841136,-0
2022.28,-85.7723,-76.5466,-0.820025,-0
2022.38,-85.729,-76.5758,-0.799422,-0
2022.48,-85.6864,-76.6045,-0.779316,-0
2022.58,-85.6444,-76.6325,-0.759694,-0
2022.68,-85.6032,-76.6601,-0.740547,-0
2022.78,-85.5626,-76.6871,-0.721864,-0
2022.88,-85.5226,-76.7136,-0.703633,-0
2022.98,-85.4833,-76.7396,-0.685845,-0
2023.08,-85.4446,-76.7651,-0.66849,-0
2023.18,-85.4066,-76.7901,-0.651557,-0
2023.28,-85.3692,-76.8147,-0.635038,-0
2023.38,-85.3323,-76.8387,-0.618921,-0
2023.48,-85.2961,-76.8623,-0.6032,-0
2023.58,-85.2605,-76.8855,-0.587863,-0
2023.68,-85.2254,-76.9082,-0.572903,-0
2023.78,-85.191,-76.9304,-0.55831,-0
2023.88,-85.157,-76.9522,-0.544076,-0
2023.98,-85.1237,-76.9736,-0.530193,-0
2024.08,-85.0909,-76.9946,-0.516652,-0
2024.18,-85.0586,-77.0152,-0.503446,-0
2024.28,-85.0268,-77.0353,-0.490566,-0
2024.38,-84.9956,-77.0551,-0.478005,-0
2024.48,-84.9649,-77.0745,-0.465756,-0
2024.58,-84.9347,-77.0935,-0.45381,-0
2024.68,-84.905,-77.1122,-0.442162,-0
2024.78,-84.8758,-77.1304,-0.430803,-0
2024.88,-84.847,-77.1483,-0.419728,-0
2024.98,-84.8188,-77.1659,-0.408929,-0
2025.08,-84.791,-77.1831,-0.398399,-0
2025.18,-84.7636,-77.2,-0.388133,-0
2025.28,-84.7367,-77.2166,-0.378123,-0
2025.38,-84.7103,-77.2328,-0.368364,-0
2025.48,-84.6843,-77.2487,-0.358851,-0
2025.58,-84.6587,-77.2643,-0.349576,-0
